school,student,test,motive,M,m,N.m,n.m,w
44,3007,-0.782959865,-2.247421635,500,100,150,86,8.720930233
44,3008,-0.049012026,-0.389307209,500,100,150,86,8.720930233
44,3009,-0.405519697,-1.873057877,500,100,150,86,8.720930233
44,3010,0.459813627,0.121082358,500,100,150,86,8.720930233
44,3011,0.303437137,-0.108154488,500,100,150,86,8.720930233
44,3012,-0.262927995,-0.414351742,500,100,150,86,8.720930233
44,3013,0.606275955,0.437531812,500,100,150,86,8.720930233
44,3014,-0.231958196,-1.201154219,500,100,150,86,8.720930233
44,3015,-0.38546274,-1.232276562,500,100,150,86,8.720930233
44,3016,0.681920267,-0.136545586,500,100,150,86,8.720930233
44,3017,0.549541752,0.161631363,500,100,150,86,8.720930233
44,3018,0.914973261,0.562780819,500,100,150,86,8.720930233
44,3019,0.327782136,-0.496685406,500,100,150,86,8.720930233
44,3020,0.714792433,1.066211852,500,100,150,86,8.720930233
468,30775,0.299375403,-2.057329824,500,100,194,64,15.15625
468,30776,1.395859216,-0.119505232,500,100,194,64,15.15625
468,30777,0.491703627,-1.90456916,500,100,194,64,15.15625
468,30778,0.811781948,-0.676827553,500,100,194,64,15.15625
468,30779,0.409509037,-1.197804721,500,100,194,64,15.15625
468,30780,1.914859701,1.121616999,500,100,194,64,15.15625
468,30781,1.381984076,0.106036468,500,100,194,64,15.15625
468,30782,1.412741551,-0.121391077,500,100,194,64,15.15625
468,30783,1.605650015,0.340447463,500,100,194,64,15.15625
468,30784,0.371784376,-1.042608707,500,100,194,64,15.15625
468,30785,0.120296278,-1.741092333,500,100,194,64,15.15625
468,30786,2.032257947,1.543082901,500,100,194,64,15.15625
468,30787,1.426669763,0.90019464,500,100,194,64,15.15625
468,30788,0.925140827,-0.95787977,500,100,194,64,15.15625
468,30789,1.242033734,-0.027449092,500,100,194,64,15.15625
468,30790,1.099452885,-0.446844545,500,100,194,64,15.15625
468,30791,1.844525193,1.060479609,500,100,194,64,15.15625
468,30792,0.366277896,-2.040069279,500,100,194,64,15.15625
468,30793,0.850161824,-0.984619508,500,100,194,64,15.15625
468,30794,1.302780468,0.244834626,500,100,194,64,15.15625
468,30795,1.45809123,0.761002768,500,100,194,64,15.15625
468,30796,1.172762164,-0.133575662,500,100,194,64,15.15625
468,30797,0.729257309,-0.552094701,500,100,194,64,15.15625
468,30798,0.777831663,-1.122404119,500,100,194,64,15.15625
468,30799,0.374333905,-1.035140185,500,100,194,64,15.15625
468,30800,1.682128835,1.273730354,500,100,194,64,15.15625
468,30801,1.322302994,-0.835864445,500,100,194,64,15.15625
468,30802,1.868503767,0.983146783,500,100,194,64,15.15625
468,30803,1.021162024,-0.662245794,500,100,194,64,15.15625
468,30804,0.995668986,-0.191217167,500,100,194,64,15.15625
468,30805,1.846496617,1.620360275,500,100,194,64,15.15625
468,30806,1.680055278,0.360763433,500,100,194,64,15.15625
468,30807,1.139883021,-0.470057185,500,100,194,64,15.15625
468,30808,1.867744753,1.793198485,500,100,194,64,15.15625
468,30809,0.986883398,0.240526106,500,100,194,64,15.15625
468,30810,0.898910684,-0.627732473,500,100,194,64,15.15625
468,30811,1.011544419,-0.515570161,500,100,194,64,15.15625
468,30812,1.921277143,0.988356621,500,100,194,64,15.15625
468,30813,1.825263445,1.379169017,500,100,194,64,15.15625
468,30814,0.765140429,-0.675378539,500,100,194,64,15.15625
468,30815,1.015915172,-0.051735001,500,100,194,64,15.15625
468,30816,0.925261833,0.097723397,500,100,194,64,15.15625
468,30817,1.245874732,0.303307878,500,100,194,64,15.15625
468,30818,0.783518293,-1.623560578,500,100,194,64,15.15625
468,30819,1.435111822,0.926158502,500,100,194,64,15.15625
468,30820,1.14276482,-0.147037845,500,100,194,64,15.15625
468,30821,1.891144871,1.218853461,500,100,194,64,15.15625
468,30822,1.740661747,1.233226862,500,100,194,64,15.15625
468,30823,1.278572432,0.296318274,500,100,194,64,15.15625
468,30824,0.855760176,-0.575990108,500,100,194,64,15.15625
468,30825,1.414736823,0.611150903,500,100,194,64,15.15625
468,30826,1.681502192,1.144681053,500,100,194,64,15.15625
468,30827,1.105801103,-0.439707707,500,100,194,64,15.15625
468,30828,1.811068796,2.013888243,500,100,194,64,15.15625
468,30829,0.74560355,-0.950112,500,100,194,64,15.15625
468,30830,0.507229428,-1.228444262,500,100,194,64,15.15625
468,30831,1.005731584,0.67164495,500,100,194,64,15.15625
468,30832,0.98747929,-0.050987662,500,100,194,64,15.15625
468,30833,1.671180443,0.380863135,500,100,194,64,15.15625
468,30834,1.47187385,1.178839813,500,100,194,64,15.15625
468,30835,1.235288752,0.595225546,500,100,194,64,15.15625
468,30836,1.878113642,1.642986966,500,100,194,64,15.15625
468,30837,1.075783528,-0.332595872,500,100,194,64,15.15625
468,30838,0.446516791,-1.626843264,500,100,194,64,15.15625
432,28253,0.24475732,-0.056827199,500,100,226,126,8.968253968
432,28254,-0.813948263,-0.681665576,500,100,226,126,8.968253968
432,28255,-0.690470342,-0.133156965,500,100,226,126,8.968253968
432,28256,-0.809796229,-1.38240209,500,100,226,126,8.968253968
432,28257,-0.618168992,-0.463955722,500,100,226,126,8.968253968
432,28258,-0.641642047,-0.82303985,500,100,226,126,8.968253968
432,28259,0.025005438,0.248891994,500,100,226,126,8.968253968
432,28260,-0.506217327,-0.284896246,500,100,226,126,8.968253968
432,28261,-0.14064718,-0.696801856,500,100,226,126,8.968253968
432,28262,-0.534118875,-1.11970778,500,100,226,126,8.968253968
432,28263,-0.090833189,0.66463441,500,100,226,126,8.968253968
432,28264,-0.178917317,0.265554192,500,100,226,126,8.968253968
432,28265,-0.357255414,0.119838281,500,100,226,126,8.968253968
432,28266,-0.393531252,-0.033867981,500,100,226,126,8.968253968
432,28267,0.387251668,1.609804763,500,100,226,126,8.968253968
432,28268,-0.542642617,0.626298976,500,100,226,126,8.968253968
432,28269,-0.210051132,-0.618438767,500,100,226,126,8.968253968
432,28270,-0.195600977,1.197460556,500,100,226,126,8.968253968
432,28271,-0.242550795,0.106857187,500,100,226,126,8.968253968
432,28272,-0.696363859,-0.151559957,500,100,226,126,8.968253968
432,28273,-0.15892416,0.034998076,500,100,226,126,8.968253968
432,28274,-0.478806198,0.098366621,500,100,226,126,8.968253968
432,28275,-0.321833204,0.330846165,500,100,226,126,8.968253968
432,28276,-0.403235822,0.069711631,500,100,226,126,8.968253968
432,28277,-0.231325511,0.500668648,500,100,226,126,8.968253968
432,28278,-0.035937626,0.419397311,500,100,226,126,8.968253968
432,28279,-0.666781179,-0.920131216,500,100,226,126,8.968253968
432,28280,0.147957908,2.073373522,500,100,226,126,8.968253968
432,28281,-0.379185029,-0.012562565,500,100,226,126,8.968253968
432,28282,-0.398389029,-0.20847119,500,100,226,126,8.968253968
432,28283,-0.165863719,-0.639142277,500,100,226,126,8.968253968
432,28284,-0.353971504,0.155763334,500,100,226,126,8.968253968
432,28285,-0.610892689,-0.328619457,500,100,226,126,8.968253968
432,28286,-0.535555604,0.78717435,500,100,226,126,8.968253968
432,28287,-0.255757274,0.337673618,500,100,226,126,8.968253968
432,28288,0.613464885,1.754710281,500,100,226,126,8.968253968
432,28289,-0.22883602,0.943836496,500,100,226,126,8.968253968
432,28290,-0.55249794,-0.703007333,500,100,226,126,8.968253968
432,28291,0.053114077,0.88798748,500,100,226,126,8.968253968
432,28292,-0.834250513,-1.17971029,500,100,226,126,8.968253968
432,28293,-0.158140644,-0.138029368,500,100,226,126,8.968253968
432,28294,0.095790991,1.259727904,500,100,226,126,8.968253968
432,28295,-0.801379931,-0.416680366,500,100,226,126,8.968253968
432,28296,-0.700231134,-0.638441481,500,100,226,126,8.968253968
432,28297,-0.723589111,-0.690107464,500,100,226,126,8.968253968
432,28298,-0.118575276,0.32369017,500,100,226,126,8.968253968
432,28299,-0.212327709,-0.43069296,500,100,226,126,8.968253968
432,28300,0.255432407,1.812533026,500,100,226,126,8.968253968
432,28301,-0.345247811,0.622538984,500,100,226,126,8.968253968
432,28302,0.270326922,1.344791488,500,100,226,126,8.968253968
432,28303,0.230370013,2.090588632,500,100,226,126,8.968253968
432,28304,-0.023257885,1.544726897,500,100,226,126,8.968253968
432,28305,-0.48497683,0.442378346,500,100,226,126,8.968253968
432,28306,-0.036104488,1.17520236,500,100,226,126,8.968253968
432,28307,-0.610919836,-0.266501184,500,100,226,126,8.968253968
432,28308,-0.463841982,0.239603375,500,100,226,126,8.968253968
432,28309,0.276127371,0.915205971,500,100,226,126,8.968253968
432,28310,-0.439064987,0.006882115,500,100,226,126,8.968253968
432,28311,0.07029391,0.933278538,500,100,226,126,8.968253968
432,28312,0.073115326,2.014470713,500,100,226,126,8.968253968
432,28313,-0.236047688,0.263246421,500,100,226,126,8.968253968
432,28314,-0.269334846,0.322156452,500,100,226,126,8.968253968
432,28315,0.222024898,2.522366236,500,100,226,126,8.968253968
432,28316,-0.007402858,1.756388301,500,100,226,126,8.968253968
432,28317,-0.305623663,0.484486167,500,100,226,126,8.968253968
432,28318,0.257565773,0.560077767,500,100,226,126,8.968253968
432,28319,0.21382157,1.953848848,500,100,226,126,8.968253968
432,28320,-0.622403353,-0.892586374,500,100,226,126,8.968253968
432,28321,-0.107194347,-0.090833255,500,100,226,126,8.968253968
432,28322,-1.333318566,-2.187177378,500,100,226,126,8.968253968
432,28323,-0.257681073,0.096802842,500,100,226,126,8.968253968
432,28324,-0.12352054,1.479845913,500,100,226,126,8.968253968
432,28325,-0.235208125,0.340906529,500,100,226,126,8.968253968
432,28326,0.050199936,0.801288721,500,100,226,126,8.968253968
432,28327,-0.127700891,1.505778226,500,100,226,126,8.968253968
432,28328,-0.226148797,1.112156511,500,100,226,126,8.968253968
432,28329,0.100991387,1.024985809,500,100,226,126,8.968253968
432,28330,-0.574482356,-0.804764272,500,100,226,126,8.968253968
432,28331,-1.122837654,-1.745352684,500,100,226,126,8.968253968
432,28332,-0.046118558,1.45242593,500,100,226,126,8.968253968
432,28333,-0.256573209,0.14819717,500,100,226,126,8.968253968
432,28334,-0.398299269,-0.68842327,500,100,226,126,8.968253968
432,28335,-0.538754797,0.087533214,500,100,226,126,8.968253968
432,28336,-0.794643764,-2.015526895,500,100,226,126,8.968253968
432,28337,-0.015218838,0.301431442,500,100,226,126,8.968253968
432,28338,-0.358664614,0.566460639,500,100,226,126,8.968253968
432,28339,0.452316739,0.287855755,500,100,226,126,8.968253968
432,28340,-0.506707682,-0.394690917,500,100,226,126,8.968253968
432,28341,-0.726180394,-0.858565361,500,100,226,126,8.968253968
432,28342,-0.864487941,-0.708648959,500,100,226,126,8.968253968
432,28343,-0.789881863,0.439598598,500,100,226,126,8.968253968
432,28344,-0.614659625,-0.482077477,500,100,226,126,8.968253968
432,28345,-0.122876129,0.273639454,500,100,226,126,8.968253968
432,28346,-0.179688497,1.314595215,500,100,226,126,8.968253968
432,28347,-0.139149725,0.021126921,500,100,226,126,8.968253968
432,28348,-0.196566356,0.02886629,500,100,226,126,8.968253968
432,28349,-0.299731856,1.345607487,500,100,226,126,8.968253968
432,28350,0.318028534,2.699862237,500,100,226,126,8.968253968
432,28351,-0.289809673,-0.490739684,500,100,226,126,8.968253968
432,28352,0.126874725,1.914014149,500,100,226,126,8.968253968
432,28353,-0.525756621,-0.058988178,500,100,226,126,8.968253968
432,28354,-0.505375025,-0.107691679,500,100,226,126,8.968253968
432,28355,-0.850780927,-1.179493142,500,100,226,126,8.968253968
432,28356,-0.412165058,0.204582818,500,100,226,126,8.968253968
432,28357,-0.240918118,-1.351468168,500,100,226,126,8.968253968
432,28358,-1.283163644,-1.58852692,500,100,226,126,8.968253968
432,28359,-0.09167766,1.745790892,500,100,226,126,8.968253968
432,28360,-0.202239896,0.128332708,500,100,226,126,8.968253968
432,28361,-0.23596614,1.088781555,500,100,226,126,8.968253968
432,28362,-0.315462185,-0.292157258,500,100,226,126,8.968253968
432,28363,-0.708873173,-1.369999553,500,100,226,126,8.968253968
432,28364,-0.612249625,-0.237170769,500,100,226,126,8.968253968
432,28365,-0.118295042,0.302132102,500,100,226,126,8.968253968
432,28366,-0.38011119,-0.351469035,500,100,226,126,8.968253968
432,28367,-0.004427792,0.625644077,500,100,226,126,8.968253968
432,28368,-0.294649707,0.577915981,500,100,226,126,8.968253968
432,28369,0.168103297,1.060006887,500,100,226,126,8.968253968
432,28370,-0.185764549,1.612474404,500,100,226,126,8.968253968
432,28371,-0.77763267,-0.402541242,500,100,226,126,8.968253968
432,28372,-0.185680752,0.029543874,500,100,226,126,8.968253968
432,28373,-0.366714449,-0.467657013,500,100,226,126,8.968253968
432,28374,-0.418298861,-0.34644739,500,100,226,126,8.968253968
432,28375,-1.03545717,-2.528450022,500,100,226,126,8.968253968
432,28376,-0.461630814,-0.754953198,500,100,226,126,8.968253968
432,28377,0.110225693,0.798233973,500,100,226,126,8.968253968
432,28378,-0.161974875,-0.653111715,500,100,226,126,8.968253968
499,32503,0.509548133,1.628644692,500,100,131,57,11.49122807
499,32504,-0.454862064,-1.358651463,500,100,131,57,11.49122807
499,32505,-0.135314353,0.094780255,500,100,131,57,11.49122807
499,32506,0.061657124,-0.091808218,500,100,131,57,11.49122807
499,32507,-0.368941778,-0.458850261,500,100,131,57,11.49122807
499,32508,0.43037904,0.893754802,500,100,131,57,11.49122807
499,32509,-0.417701288,-0.139678263,500,100,131,57,11.49122807
499,32510,-0.466227863,-0.920459074,500,100,131,57,11.49122807
499,32511,-0.330081296,-1.018678666,500,100,131,57,11.49122807
499,32512,-0.337560338,-1.374637029,500,100,131,57,11.49122807
499,32513,-0.5745961,-0.870010167,500,100,131,57,11.49122807
499,32514,-0.381148312,-0.014629151,500,100,131,57,11.49122807
499,32515,-0.94808189,-1.676806481,500,100,131,57,11.49122807
499,32516,0.727769131,2.287245499,500,100,131,57,11.49122807
499,32517,0.286419846,0.121847189,500,100,131,57,11.49122807
499,32518,-0.159172666,-0.639077487,500,100,131,57,11.49122807
499,32519,-0.027668382,0.21040214,500,100,131,57,11.49122807
499,32520,-0.904486702,-1.795618974,500,100,131,57,11.49122807
499,32521,-0.428685895,-0.518909899,500,100,131,57,11.49122807
499,32522,0.714122104,1.797403388,500,100,131,57,11.49122807
499,32523,0.339150578,1.197367375,500,100,131,57,11.49122807
499,32524,-0.121042735,0.261436174,500,100,131,57,11.49122807
499,32525,-1.406857699,-3.36965683,500,100,131,57,11.49122807
499,32526,0.962136531,1.988216527,500,100,131,57,11.49122807
499,32527,-0.035936433,0.654531683,500,100,131,57,11.49122807
499,32528,-0.0764642,-0.049451053,500,100,131,57,11.49122807
499,32529,0.434341044,1.270463183,500,100,131,57,11.49122807
499,32530,-0.469582778,-0.907687242,500,100,131,57,11.49122807
499,32531,0.233863711,-0.046070913,500,100,131,57,11.49122807
499,32532,1.049934206,1.471279179,500,100,131,57,11.49122807
499,32533,-0.693115718,-1.173604051,500,100,131,57,11.49122807
499,32534,0.142482664,0.542056426,500,100,131,57,11.49122807
499,32535,-1.078114421,-2.113576142,500,100,131,57,11.49122807
499,32536,-0.493260773,-1.038322429,500,100,131,57,11.49122807
499,32537,-0.090400051,-0.18693026,500,100,131,57,11.49122807
499,32538,0.260256575,0.142830599,500,100,131,57,11.49122807
499,32539,-0.211311408,-1.029438172,500,100,131,57,11.49122807
499,32540,-0.926287766,-1.53222251,500,100,131,57,11.49122807
499,32541,-0.520806014,-0.455609651,500,100,131,57,11.49122807
499,32542,-0.005197626,0.456377509,500,100,131,57,11.49122807
499,32543,0.308113646,1.058809886,500,100,131,57,11.49122807
499,32544,0.331538197,1.104395611,500,100,131,57,11.49122807
499,32545,0.204920237,-0.235318689,500,100,131,57,11.49122807
499,32546,0.871778951,1.857922062,500,100,131,57,11.49122807
499,32547,-0.028163283,-0.215840097,500,100,131,57,11.49122807
499,32548,-0.222918047,-0.11450255,500,100,131,57,11.49122807
499,32549,-0.160860473,-0.266890315,500,100,131,57,11.49122807
499,32550,-0.123001478,-0.002066372,500,100,131,57,11.49122807
499,32551,-0.484389303,-0.673375102,500,100,131,57,11.49122807
499,32552,0.224816092,0.303342949,500,100,131,57,11.49122807
499,32553,0.36271632,0.8833263,500,100,131,57,11.49122807
499,32554,-0.15162849,0.135382554,500,100,131,57,11.49122807
499,32555,-0.177592486,-0.308196658,500,100,131,57,11.49122807
499,32556,-0.378179957,-0.312269705,500,100,131,57,11.49122807
499,32557,-0.432796303,-0.417845669,500,100,131,57,11.49122807
499,32558,0.668119359,1.942254287,500,100,131,57,11.49122807
499,32559,0.156921683,0.019302053,500,100,131,57,11.49122807
422,27598,-0.31798474,0.452281941,500,100,246,67,18.35820896
422,27599,-1.191761165,-1.149870498,500,100,246,67,18.35820896
422,27600,-1.743623758,-1.566388973,500,100,246,67,18.35820896
422,27601,-0.404195593,0.629950817,500,100,246,67,18.35820896
422,27602,-0.786963013,-0.212368294,500,100,246,67,18.35820896
422,27603,-1.025198294,-1.224779341,500,100,246,67,18.35820896
422,27604,0.129316254,0.976594603,500,100,246,67,18.35820896
422,27605,-0.489078978,0.443851632,500,100,246,67,18.35820896
422,27606,-0.91229591,-0.80623041,500,100,246,67,18.35820896
422,27607,-1.229583411,-0.717587607,500,100,246,67,18.35820896
422,27608,-0.973677389,-0.445824862,500,100,246,67,18.35820896
422,27609,-0.360753735,-0.322983643,500,100,246,67,18.35820896
422,27610,0.02780972,1.705643011,500,100,246,67,18.35820896
422,27611,-0.349831049,0.584080676,500,100,246,67,18.35820896
422,27612,-1.145291246,-1.022289289,500,100,246,67,18.35820896
422,27613,-1.054448355,-0.91612973,500,100,246,67,18.35820896
422,27614,-0.970588955,-0.71658938,500,100,246,67,18.35820896
422,27615,-0.12387715,0.656787391,500,100,246,67,18.35820896
422,27616,-0.767293985,-0.506957455,500,100,246,67,18.35820896
422,27617,0.116446352,1.417331901,500,100,246,67,18.35820896
422,27618,-1.138199157,-1.124622061,500,100,246,67,18.35820896
422,27619,-0.290918815,0.544935761,500,100,246,67,18.35820896
422,27620,-0.878902287,-0.050706167,500,100,246,67,18.35820896
422,27621,-1.365004064,-1.062630723,500,100,246,67,18.35820896
422,27622,-0.761544025,0.833946071,500,100,246,67,18.35820896
422,27623,-0.22095024,0.550690165,500,100,246,67,18.35820896
422,27624,-0.205778888,0.840660585,500,100,246,67,18.35820896
422,27625,-0.367511178,0.087053943,500,100,246,67,18.35820896
422,27626,-0.594793016,0.454778907,500,100,246,67,18.35820896
422,27627,-0.69224057,-0.236816019,500,100,246,67,18.35820896
422,27628,-0.245270872,0.449959515,500,100,246,67,18.35820896
422,27629,1.206963079,3.073568319,500,100,246,67,18.35820896
422,27630,-0.207696036,0.508388074,500,100,246,67,18.35820896
422,27631,-1.12701083,-0.798889878,500,100,246,67,18.35820896
422,27632,-0.155395988,0.542051557,500,100,246,67,18.35820896
422,27633,-0.769941505,-0.481283204,500,100,246,67,18.35820896
422,27634,-0.547138416,0.253878346,500,100,246,67,18.35820896
422,27635,-0.417192116,0.099100649,500,100,246,67,18.35820896
